title,url,time_added,cursor,tags,status
New Graphic Identity for Den Norske Filmskolen by Neue — BP&O,http://bpando.org/2017/11/24/logo-design-den-norske-filmskolen/,1531935400,2639941320,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/wenjunliao/portfolio,1511617337,2639941321,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/rloubersanes/animation,1511653634,2639941322,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/mooodswings/branding,1511683332,2639941323,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/hoolah/illustration,1511780828,2639941326,ifttt|twitter,unread
1–2–3 Guide for Managing Design Assets – Design   Sketch – Medium,https://medium.com/sketch-app-sources/1-2-3-guide-for-managing-design-assets-54c27080239,1512830299,2639941329,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/IamOndrej/direct-messaging,1511951290,2639941334,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/PeterKomierowski/badge,1511968395,2639941336,ifttt|twitter,unread
Typography lessons—how to create grids for screens,https://www.invisionapp.com/blog/typography-creating-grids/,1512318091,2639941338,ifttt|twitter,unread
Heart Study: Apple e l'Università di Stanford collaborano per la prevenzion,http://www.saggiamente.com/2017/11/heart-study-apple-e-luniversita-di-stanford-collaborano-per-la-prevenzione-delle-aritmie/,1512075151,2639941339,ifttt|twitter,unread
Scenarios Beyond the Design Cycle | Cooper,https://www.cooper.com/journal/2017/11/scenarios-beyond-the-design-cycle?utm_content=bufferad044&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1512075150,2639941340,ifttt|twitter,unread
"Ferpi Data Driven/UX, la misurazione a servizio della user experience - Fer",http://www.ferpi.it/data-drivenux-la-misurazione-a-servizio-della-user-experience/?utm_content=bufferbdae2&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1512075155,2639941341,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/newincreative/book-cover,1512127031,2639941342,ifttt|twitter,unread
Manageable Utility Systems with CSS Variables | Sparkbox | Web Design and D,https://seesparkbox.com/foundry/manageable_utility_systems_with_css_variables,1512930513,2639941343,ifttt|twitter,unread
"As a manager, how do you elevate the perception of design at a company? - P",https://askplaybook.com/as-a-manager-how-do-you-elevate-the-perception-of-design-at-a-company/answer/tranhelen?utm_content=buffer760ed&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1512434780,2639941345,ifttt|twitter,unread
How to create a Design System in Sketch – Design   Sketch – Medium,https://medium.com/sketch-app-sources/how-to-create-a-design-system-in-sketch-part-one-fd450dccab10,1513073308,2639941346,ifttt|twitter,unread
"Jackie Luo on Twitter: ""feeling the postmates design refresh ✨ https://t.co",https://twitter.com/jackiehluo/status/938855325817380864/photo/1,1512770610,2639941349,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/Zabielski/special-offer,1512930514,2639941351,ifttt|twitter,unread
Artwork Personalization at Netflix – Netflix TechBlog – Medium,https://medium.com/netflix-techblog/artwork-personalization-c589f074ad76?source=twitterShare-7fa1a254614f-1512818811,1512986888,2639941352,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/Hwater/app-screens,1512987785,2639941353,ifttt|twitter,unread
It’s not the code you struggle with it’s the maths - Code in the creative p,https://blog.marvelapp.com/its-not-the-code-you-struggle-with-its-the-maths/?utm_source=twitter&utm_medium=social,1513077807,2639941356,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/adiatmabani/search,1513117830,2639941357,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/johnyvino/notifications,1513329332,2639941359,ifttt|twitter,unread
Oddly Satisfying Isometric Art from Society6 - Design Milk,https://design-milk.com/oddly-satisfying-isometric-art-society6/?utm_campaign=trueAnthem:+Trending+Content&utm_content=5a352aa204d30173713b63e7&utm_medium=trueAnthem&utm_source=twitter,1513434511,2639941360,ifttt|twitter,unread
"Jesse Martin on Twitter: ""Playing with the new block API in @WordPress #Gut",https://twitter.com/motleydev/status/944217620462567425/photo/1,1514034324,2639941364,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/Sergey_Pikin/wireframe,1514291046,2639941367,ifttt|twitter,unread
UX Pin Tutorial: How to record and analyse user feedback - YouTube,https://www.youtube.com/watch?v=hIZmdJEpHDI&feature=youtu.be&utm_content=buffer535fb&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1514384404,2639941372,ifttt|twitter,unread
R/m Design Almanac — Font Pairs,https://almanac.readymag.com/fonts/,1528870611,2639941375,ifttt|twitter,unread
Designing for Human Memory - Marvel Blog,https://blog.marvelapp.com/designing-human-memory/,1517058433,2639941376,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/mistercreativ/landing-page,1515153341,2639941378,ifttt|twitter,unread
Making Metrics Matter in UX Design – Adventures in UX Design – Medium,https://medium.com/adventures-in-ux-design/making-metrics-matter-in-ux-design-32e7db4cae8d,1515608500,2639941382,ifttt|twitter,unread
"A Book Apart, Conversational Design",https://abookapart.com/products/conversational-design?utm_content=bufferccd2f&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1515608792,2639941383,ifttt|twitter,unread
Home | Laws of UX,https://lawsofux.com,1516096930,2639941389,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/johnyvino/form,1516024938,2639941392,ifttt|twitter,unread
Martin Luther King Jr. Day by Jack Daly - Dribbble,https://dribbble.com/shots/4103386-Martin-Luther-King-Jr-Day,1516104139,2639941394,ifttt|twitter,unread
A Guide to Design Book Publishing for the Non-Rich and Non-Famous - 99U,http://99u.com/articles/57148/a-guide-to-design-book-publishing-for-the-non-rich-and-non-famous,1517765457,2639941396,ifttt|twitter,unread
"Mauro Fontanari - UX on Twitter: ""#designthinking differences. #UX #uxdesig",https://twitter.com/MauroFontanari/status/953601600899178497/photo/1,1516198634,2639941397,ifttt|twitter,unread
8. Embodiment and Perception - Designing for Wearables [Book],https://www.safaribooksonline.com/library/view/designing-for-wearables/9781491944141/ch08.html?mkt_tok=eyJpIjoiWkdGaU56bGpOVFl3WldKaSIsInQiOiJ5akY1V2lFcWFQWXRiVUV6djdVVHNEczZZdnJYMHh6VDg4YXR5Y29KYm9sUGVxWGwyakhRUlFVais2Z3JhQkRJQ3ZCTFUyUmdzUGozYmtIMGNZZlJTaTBxbkU5bTlFXC9vbDJFQzhkNUtzbTl3dExcL1h1NEhWbkx3RDBnZ3J0cW9aIn0%3D&utm_content=buffer598de&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1516350484,2639941400,ifttt|twitter,unread
Typography essentials – Design   Sketch – Medium,https://medium.com/sketch-app-sources/typography-essentials-b07ed045c712?utm_content=buffer3398b&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1517127127,2639941401,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/galshir/statistics,1516443495,2639941403,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/montyhayton/landing-page,1516607965,2639941404,ifttt|twitter,unread
This Is The World’s First Graphical AI Interface,https://www.fastcodesign.com/90157777/this-is-the-worlds-first-graphical-ai-interface,1517277305,2639941409,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/aradisic/sign-up,1516793060,2639941411,ifttt|twitter,unread
"Timo Kuilder on Twitter: ""Process gif, stumbled on an exports folder.… """,https://twitter.com/timokuilder/status/956832137122107392/photo/1,1516968548,2639941412,ifttt|twitter,unread
Design a Pull to Refresh in Flinto - YouTube,https://www.youtube.com/watch?v=9ZmPoUwGG0s,1522338137,2639941418,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/muziyingying/onboarding,1517735724,2639941421,ifttt|twitter,unread
"Paul ?? Cooper on Twitter: ""#RuinoftheDay: Chittorgarh Fort in Rajasthan, I",https://twitter.com/PaulMMCooper/status/960137807988690944/photo/1,1517846568,2639941422,ifttt|twitter,unread
Jump-start your inspiration with The Game of Creativity | Creative Bloq,https://www.creativebloq.com/inspiration/jump-start-your-inspiration-with-the-game-of-creativity?utm_content=buffer9b452&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1517762746,2639941423,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/agaciurysek/to-do-list,1517820129,2639941426,ifttt|twitter,unread
Why The Hamburger Menu Should Disappear For Good | Webdesigner Depot,https://www.webdesignerdepot.com/2018/02/why-the-hamburger-menu-should-disappear-for-good/,1518079232,2639941428,ifttt|twitter,unread
Object-Oriented UX – A List Apart,https://alistapart.com/article/object-oriented-ux/#section7,1688642819,2639941430,,unread
UI Study,http://s.baku89.com/ui/,1518087310,2639941431,ifttt|twitter,unread
How I design with CSS grid,https://www.chenhuijing.com/blog/how-i-design-with-css-grid/,1518180013,2639941432,ifttt|twitter,unread
Serel designed by EPIC Agency,https://www.cssdesignawards.com/sites/serel/32307/,1518002234,2639941433,ifttt|twitter,unread
iOS Framer UI Kit — Design Freebies on UI8,https://ui8.net/products/ios-framer-ui-kit,1518114017,2639941436,ifttt|twitter,unread
New Graphic Identity for Spanjorskan by Lobby Design — BP&O,http://bpando.org/2018/02/13/restaurant-branding-spanjorskan/,1518519251,2639941444,ifttt|twitter,unread
Weekend Design Inspiration by SAVEE,http://abduzeedo.com/weekend-design-inspiration-savee?utm_source=dlvr.it&utm_medium=twitter,1518888637,2639941452,ifttt|twitter,unread
Uzers on Instagram: “Bold #Three — Pawel Waraksa ?? #designer #top #landing,https://www.instagram.com/p/BfYThcyFnPl/,1519047631,2639941454,ifttt|twitter,unread
A Comprehensive Guide To User Experience Design — Smashing Magazine,https://www.smashingmagazine.com/2018/02/comprehensive-guide-user-experience-design/?utm_content=bufferf8d4e&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1519112652,2639941457,ifttt|twitter,unread
A Comprehensive Guide To UI Design — Smashing Magazine,https://www.smashingmagazine.com/2018/02/comprehensive-guide-ui-design/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+SmashingMagazine+(Smashing+Magazine)&es_sh=26445ee7d089cdd8ac7ebb6058f4c203&es_ad=35576,1519414340,2639941461,ifttt|twitter,unread
"Musketon on Twitter: ""This is going to be my most detailed illustration I e",https://twitter.com/musketon/status/966626184728637440/photo/1,1519475532,2639941462,ifttt|twitter,unread
"Center Centre on Twitter: """"There is no one 'Design Process' to rule them a",https://twitter.com/CenterCentre/status/969319456009842689/photo/1,1519943541,2639941469,ifttt|twitter,unread
"Gilles Tossoukpé on Twitter: ""Testing...
#workinprogressforever #design… """,https://twitter.com/rubxkub/status/969947820785569792/photo/1,1520165486,2639941472,ifttt|twitter,unread
The Circle of Product Design - Marvel Blog,https://blog.marvelapp.com/circle-product-design/?utm_content=bufferc419b&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1520169082,2639941473,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/prekesh/ui-interaction,1520249482,2639941475,ifttt|twitter,unread
Visual attention and motion design,https://www.invisionapp.com/blog/visual-attention-motion-design/,1520637734,2639941476,ifttt|twitter,unread
How Human Memory Works: Tips for UX Designers. - Marvel Blog,https://blog.marvelapp.com/human-memory-works-tips-ux-designers/?utm_content=buffer0cfbc&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1520771850,2639941477,ifttt|twitter,unread
How (and Why) to Get Everyone Sketching | Webdesigner Depot,https://www.webdesignerdepot.com/2018/03/how-and-why-to-get-everyone-sketching/,1521962172,2639941479,ifttt|twitter,unread
Shopify Partners poster concepts by Mike Kus - Dribbble,https://dribbble.com/shots/4338014-Shopify-Partners-poster-concepts,1520949131,2639941480,ifttt|twitter,unread
On Design Workflow. An in-depth look into how Mollie’s… | by Giel | Mollie,https://blog.mollie.com/on-design-workflow-a76061c3e4f0,1731750583,2639941481,ifttt|twitter,unread
"Jorge R. Canedo E. on Twitter: ""Particular you say? Pff. I use shape layers",https://twitter.com/jrcanest/status/975816756483649536/photo/1,1521490587,2639941484,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/gkvasnikov/tv-app,1521660086,2639941489,ifttt|twitter,unread
"Vincent Le Moign on Twitter: ""Making isometric illustrations for my friends",https://twitter.com/webalys/status/976794843790893060/photo/1,1521726184,2639941490,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/cmehmet/landing-page,1522023005,2639941491,ifttt|twitter,unread
Spatial Hash Canvas Particles,https://codepen.io/jackrugile/pen/JLOXWZ/,1522323733,2639941492,ifttt|twitter,unread
Three Lessons From John Maeda's Design in Tech Report | | Eye on Design,https://eyeondesign.aiga.org/three-lessons-from-john-maedas-design-in-tech-report/,1524177754,2639941493,ifttt|twitter,unread
Trendy Gradients in Web Design,https://www.awwwards.com/gradients-in-web-design-elements.html?utm_source=twitter&utm_medium=social&utm_campaign=gradients-in-web-design-elements&utm_content=Blog_promo,1526893805,2639941494,ifttt|twitter,unread
"In Defense of Design Thinking, Which Is Terrible   Subtraction.com",https://www.subtraction.com/2018/04/02/in-defense-of-design-thinking-which-is-terrible/,1522823831,2639941496,ifttt|twitter,unread
Pitfalls of Card UIs - daverupert.com,https://daverupert.com/2018/04/pitfalls-of-card-uis/,1523377777,2639941501,ifttt|twitter,unread
Mads Burcharth,https://www.mads.design/,1526024474,2639941503,ifttt|twitter,unread
EXCLUSIVE: 123 Best-Selling Fonts & 552 Premium Graphics and Logos - only $,https://www.mightydeals.com/deal/spring-font-bundle.html?ref=rss&refID=10f8b4&utm_source=dlvr.it&utm_medium=twitter,1523258961,2639941505,ifttt|twitter,unread
"Filian on Twitter: ""Sydney illustration made for SafetyCulture #affinitydes",https://twitter.com/iamfilian/status/986507084291366912/photo/1,1524044239,2639941515,ifttt|twitter,unread
New Logo & Graphic Identity for Helsinki by Werklig — BP&O,http://bpando.org/2018/04/19/branding-helsinki/,1524129733,2639941516,ifttt|twitter,unread
"Jared Spool on Twitter: ""Digital designers who can code will deliver better",https://twitter.com/jmspool/status/987289397761593344,1524468435,2639941518,ifttt|twitter,unread
"Figma Africa on Twitter: ""Some photos from the @figmadesign Cotonou Meetup ",https://twitter.com/figma_africa/status/987977177743462400/photo/1,1524464833,2639941519,ifttt|twitter,unread
Stories / Designer's Mind: New Playoff from Wix! - Dribbble,https://dribbble.com/stories/2018/04/23/designers-mind-new-playoff-from-wix,1524498742,2639941522,ifttt|twitter,unread
Service Design and UX Design: What’s the Difference? | Designlab,http://trydesignlab.com/blog/service-design-ux-design-what-is-the-difference/,1524693511,2639941525,ifttt|twitter,unread
Using Sketch Libraries and primitives to build an even better system of but,https://medium.com/sketch-app-sources/using-sketch-libraries-and-primitives-to-build-an-even-better-system-of-buttons-ecc8f25486ac,1524747485,2639941528,ifttt|twitter,unread
"Pixels of the Week – April 29, 2018 - Stéphanie Walter, Visual and UX Desig",https://blog.stephaniewalter.fr/en/pixels-of-the-week-april-29-2018/,1525034596,2639941530,ifttt|twitter,unread
How Context is Bridging the Gap Between UX and Service… | Clearleft,https://clearleft.com/posts/how-context-is-bridging-the-gap-between-ux-and-service-design,1525295598,2639941534,ifttt|twitter,unread
"LOUIS on Twitter: ""2018's hottest design trend… """,https://twitter.com/louiscenter/status/991710346841911297/photo/1,1525341193,2639941536,ifttt|twitter,unread
Designing Tools for CSS Grid and Variable fonts - Designer vs. Developer #1,https://www.youtube.com/watch?v=4NjxAIW4cYU&feature=youtu.be,1525369091,2639941538,ifttt|twitter,unread
"Free mobile & web prototyping (iOS, Android) for designers – Marvel",https://marvelapp.com/handoff/?utm_content=buffer163e0&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1525438686,2639941539,ifttt|twitter,unread
App bars: bottom - Material Design,https://material.io/design/components/app-bars-bottom.html,1534353190,2639941544,ifttt|twitter,unread
50 Best Color Sites for Graphic Designers — PRINT Magazine,http://www.printmag.com/article/50-best-color-sites-graphic-designers/?utm_content=buffer9f83b&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1525932687,2639941546,ifttt|twitter,unread
Illustrator Tutorial: Coffee Flat Illustration Design Process - YouTube,https://www.youtube.com/watch?v=VZ5JhNLfbME&ref=quuu&utm_source=quuu,1526108054,2639941547,ifttt|twitter,unread
Evolution of Android Homescreen and Navigation – Google Design – Medium,https://medium.com/google-design/evolution-of-android-homescreen-and-navigation-bad189d536f2,1526449573,2639941549,ifttt|twitter,unread
"Maxime GUY on Twitter: ""… smart by @iciBarbes …… """,https://twitter.com/DesignusStudio/status/996852322599915522/photo/1,1526503264,2639941551,ifttt|twitter,unread
Golden Ramen / Web Site Design by Mike | Creative Mints - Dribbble,https://dribbble.com/shots/4601315-Golden-Ramen-Web-Site-Design?utm_source=Twitter_Shot&utm_campaign=creativemints&utm_content=Golden Ramen / Web Site Design&utm_medium=Social_Share,1526767098,2639941556,ifttt|twitter,unread
Figma design system. Adding components by Instance – Roman Kamushken – Medi,https://medium.com/@kamushken/figma-design-system-adding-components-by-instance-fbe1ffed00ac,1526768303,2639941557,ifttt|twitter,unread
Monster Studio Pro — Presentation on UI8,https://ui8.net/products/monster-studio-pro?rel=ui8x,1527066610,2639941560,ifttt|twitter,unread
"Building a Design System for 500,000  users at Ryte",https://medium.com/ryte/building-a-design-system-for-500-000-users-at-ryte-1a5ca8bda992,1527575294,2639941563,ifttt|twitter,unread
The Most Neglected Part of the Design Process - Marvel Blog,https://blog.marvelapp.com/neglected-part-design-process/?utm_content=buffer8e2ca&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1527408204,2639941566,ifttt|twitter,unread
Design - Create beautiful mockups with our online design tool,https://marvelapp.com/features/design,1532843609,2639941568,ifttt|twitter,unread
You can now wear the MTA’s masterpiece design on your wrist,https://www.fastcodesign.com/90174623/the-mtas-masterpiece-design-inspired-this-minimalist-watch?utm_medium=social&utm_source=twitter.com,1528639463,2639941574,ifttt|twitter,unread
Bidirectional Scrolling is Here to Save Responsive Design - Marvel Blog,https://blog.marvelapp.com/bidirectional-scrolling-save-responsive-design/?utm_content=buffer116d3&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1528639465,2639941575,ifttt|twitter,unread
Figma Project: Build a Navigation Menu with Components - YouTube,https://www.youtube.com/watch?v=izyyWf6Ukmo,1528888896,2639941577,ifttt|twitter,unread
Daily Design Inspiration,https://abduzeedo.com/daily-design-inspiration-506?utm_source=dlvr.it&utm_medium=twitter,1528871182,2639941579,ifttt|twitter,unread
Avocode 2017 UI Design Report - Mobile Site of the Week,https://www.awwwards.com/mobile-sites/avocode-2017-ui-design-report?utm_source=twitter&utm_medium=social&utm_campaign=avocode-2017-ui-design-report&utm_content=MOTW_promo,1528888899,2639941580,ifttt|twitter,unread
Lucid Line Icons — Icons on UI8,https://ui8.net/products/lucid-line-icons?rel=ui8x,1528902381,2639941581,ifttt|twitter,unread
New Graphic Identity for PopTech by Collins — BP&O,http://bpando.org/2018/06/14/branding-poptech-17/,1529054350,2639941582,ifttt|twitter,unread
LVIM Bank / Crypto by Mike | Creative Mints - Dribbble,https://dribbble.com/shots/4702906-LVIM-Bank-Crypto?utm_source=Twitter_Shot&utm_campaign=creativemints&utm_content=LVIM Bank / Crypto&utm_medium=Social_Share,1528979061,2639941583,ifttt|twitter,unread
UI/UX tricks against GDPR (and users) – Giacomo Tesio – Medium,https://medium.com/@giacomo_59737/ui-ux-tricks-against-gdpr-and-users-ef62ff12c272,1529411837,2639941586,ifttt|twitter,unread
design-studio,https://design.studio/work/getyourguide,1529597747,2639941589,ifttt|twitter,unread
"The Professional, Dynamic Font Library - Design Cuts Design Cuts",https://www.designcuts.com/product/professional-dynamic-font-library/?ref=veerlepieters,1529660416,2639941596,ifttt|twitter,unread
4 reasons we love Figma at Deliveroo – Deliveroo Design – Medium,https://medium.com/deliveroo-design/4-reasons-we-love-figma-at-deliveroo-7a6db84b5239,1530138260,2639941602,ifttt|twitter,unread
Password Guide by Saptarshi Prakash - Dribbble,https://dribbble.com/shots/4755212-Password-Guide,1530101948,2639941605,ifttt|twitter,unread
Studio Ulanowski Designs a Penthouse Apartment for a Jewelry Designer in Ho,https://design-milk.com/studio-ulanowski-designs-a-penthouse-apartment-for-a-jewelry-designer-in-hong-kong/?utm_source=dlvr.it&utm_medium=twitter,1530294141,2639941609,ifttt|twitter,unread
Design the Beginning - Marvel Blog,https://blog.marvelapp.com/design-the-beginning/?utm_content=buffer3203b&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1530428828,2639941611,ifttt|twitter,unread
Proto-journey: A Lean UX Customer Journey Map - Marvel Blog,https://blog.marvelapp.com/proto-journey-lean-ux-customer-journey-map/?utm_content=buffer830d6&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1530514632,2639941613,ifttt|twitter,unread
An Introduction to User Experience Design - Marvel Blog,https://blog.marvelapp.com/introduction-user-experience-design/?utm_content=bufferbe853&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1530567153,2639941616,ifttt|twitter,unread
"Handoff - Designer specs, automated",https://marvelapp.com/features/handoff/?utm_content=buffer610f1&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1530703048,2639941619,ifttt|twitter,unread
Portland UI Kit — UI Kits on UI8,https://ui8.net/products/portland-ui-kit?rel=ui8x,1530832707,2639941621,ifttt|twitter,unread
"Create your design system, part 1: Typography – CodyHouse – Medium",https://medium.com/codyhouse/create-your-design-system-part-1-typography-7c630d9092bd,1531935398,2639941630,ifttt|twitter,unread
Florence App Website Illustrations by tubik - Dribbble,https://dribbble.com/shots/4841031-Florence-App-Website-Illustrations?utm_source=Twitter_Shot&utm_campaign=Tubik&utm_content=Florence App Website Illustrations&utm_medium=Social_Share,1531935400,2639941632,ifttt|twitter,unread
"Johno on Instagram: “Unsung Heroes, part 2:”",https://www.instagram.com/p/BlyNPKVjvdK/,1532804737,2639941636,ifttt|twitter,unread
Mark04 — Presentation on UI8,https://ui8.net/products/mark04?rel=ui8x,1532819412,2639941637,ifttt|twitter,unread
Six lessons learned by creating a design system at a fast-moving start-up,https://medium.com/oscar-tech/six-lessons-learned-by-creating-a-design-system-at-a-fast-moving-start-up-30ba8458fa20?source=ifttt--------------1,1533240143,2639941639,ifttt|twitter,unread
https://articles.uie.com/proactive-ux-design-a-big-leap-requiring-baby-step,https://t.co/J8dVajUhiK,1533237452,2639941641,ifttt|twitter,unread
Maze for Marvel - An analytics integration for design,https://marvelapp.com/integrations/maze,1534807465,2639941658,ifttt|twitter,unread
UX Wireframes Dashboards (Over 300  Components) - Visual Hierarchy,https://visualhierarchy.co/shop/product/ux-wireframes-dashboards-300-components/,1537776494,2639941659,ifttt|twitter,unread
Flipd App Redesign by Kyle McDowell ?? - Dribbble,https://dribbble.com/shots/4966143-Flipd-App-Redesign?utm_source=Twitter_Shot&utm_campaign=kylemcdowell&utm_content=Flipd App Redesign&utm_medium=Social_Share,1534714751,2639941660,ifttt|twitter,unread
Visual Breaking Change in Design Systems – EightShapes – Medium,https://medium.com/eightshapes-llc/visual-breaking-change-in-design-systems-1e9109fac9c4,1535610488,2639941666,ifttt|twitter,unread
Create quantity specific CSS styles and layouts | Creative Bloq,https://www.creativebloq.com/how-to/create-quantity-specific-css-styles-and-layouts,1535610487,2639941667,ifttt|twitter,unread
How To Build Wireframe Presentation Decks for Clients - Marvel Blog,https://blog.marvelapp.com/build-wireframe-presentation-decks-for-clients/?utm_content=buffer74588&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1535878925,2639941672,ifttt|twitter,unread
"Designers, Here’s How You Can Shape Product Strategy — HeyDesigner",https://heydesigner.com/blog/designers-heres-how-you-can-shape-product-strategy/,1536016164,2639941673,ifttt|twitter,unread
Design Vetting: A Process for Getting Actionable Feedback on Your Designs,http://uxmovement.com/products/design-vetting-a-process-for-getting-actionable-feedback-on-your-designs/,1536324859,2639941674,ifttt|twitter,unread
Rival Slab - MoTyFo - Mostardesign Type Foundry,https://www.motyfo.com/portfolio/rival-slab-font-family/,1537178483,2639941682,ifttt|twitter,unread
"The Power of ""I Don’t Know"" in Product Design — HeyDesigner",https://heydesigner.com/blog/the-power-of-i-dont-know-in-product-design/,1538205374,2639941683,ifttt|twitter,unread
Your Face Here – Airbnb Design,https://airbnb.design/your-face-here/,1540420366,2639941694,ifttt|twitter,unread
How we’re designing complex systems – Heavyweight – Medium,https://medium.com/@wereheavyweight/design-for-systems-eadce219d76d?utm_content=buffera2de6&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1540974559,2639941706,ifttt|twitter,unread
Design System Checklist,https://www.designsystemchecklist.com/,1686037874,2639941713,,unread
Quarterly Planning — An OKR-based team workshop | by Lisa Mo Wagner | Mediu,https://lisamowagner.medium.com/quarterly-planning-an-okr-based-team-workshop-32569760070f,1687890681,2639941718,,unread
The Never-Ending Job of Selling Design Systems – A List Apart,https://alistapart.com/article/selling-design-systems/,1695991219,2639941719,,unread
"Raxo | Creative, design, data-driven agency in New York City",https://raxo.co/,1718273466,2639941720,,unread
The Value of Design Systems Study: Developer Efficiency and Design Consiste,https://sparkbox.com/foundry/design_system_roi_impact_of_design_systems_business_value_carbon_design_system,1695991181,2639941724,,unread
A Designer’s Guide to Documenting Accessibility & User Interactions,https://stephaniewalter.design/blog/a-designers-guide-to-documenting-accessibility-user-interactions/,1692392086,2639941726,,unread
One Formula To Rule Them All: The ROI Of A Design System — Smashing Magazin,https://www.smashingmagazine.com/2022/09/formula-roi-design-system/,1696242472,2639941727,,unread
A Design Research Framework — Mule Design,https://www.muledesign.com/blog/design-research-framework,1731748443,2639941728,,unread
Riot Games Platform UI :: Behance,https://www.behance.net/gallery/160914131/Riot-Games-Platform-UI,1721728030,2639941730,,unread
Benefits of a Design System. A design system can be summarized as a… | by T,https://medium.com/carbondesign/benefits-of-a-design-system-bb77416af097,1701514195,2639941732,,unread
Measuring UX: Your First Step Towards Objective Evaluation | by Roma Videno,https://uxplanet.org/measuring-ux-your-first-step-towards-objective-evaluation-a408b312777b,1721033393,2639941733,,unread
Measuring design system “adoption”,https://pjonori.blog/posts/design-system-adoption/,1686159502,2639941734,,unread
Project Metachrosis: How We Turned a UI Kit into a Global Movement | by fro,https://medium.com/frog-voices/project-metachrosis-how-we-turned-a-ui-kit-into-a-global-movement-635abc05f0b,1687953502,2639941738,,unread
Better UX writing for intersectional inclusion,https://betterstandardsclub.podia.com/betteruxwritingforintersectionalinclusion,1688474654,2639941739,,unread
Invisible Details of Interaction Design,https://rauno.me/craft/interaction-design,1726294409,2639941741,,unread
illustrations universe,https://illustrationsuniverse.com/,1693405409,2639941742,,unread
Design System Documentation: A Key Pillar for Consistent and Collaborative ,https://cur.at/do76LZo?m=email&sid=bhhScPL,1696402649,2639941748,,unread
Ship Faster by Building Design Systems Slower | Big Medium,https://bigmedium.com/ideas/design-system-pace-layers-slow-fast.html,1705578709,2639941749,,unread
? How to drive design systems adoption (#67),https://maecapozzi.com/newsletter/67,1702245388,2639941750,,unread
